clusterName,markerGene,score
Exc L2-3 RORB CCDC68,TRHDE-AS1,0.5310956725537792
Exc L2-3 RORB PTPN3,RMST,0.1641747288185283
Exc L2-3 RORB PTPN3,LINC01378,0.1641747288185283
Exc L2-3 RORB PTPN3,TRHDE-AS1,0.1641747288185283
Exc L3 THEMIS ENPEP,LINC00320,0.13748979036210182
Exc L3 THEMIS ENPEP,SCHLAP1,0.13748979036210182
Exc L3 THEMIS ENPEP,AQP4-AS1,0.13748979036210182
Exc L3 THEMIS ENPEP,LINC01202,0.13748979036210182
Exc L3 THEMIS ENPEP,JAZF1-AS1,0.13748979036210182
Exc L3-5 RORB TNNT2,SCHLAP1,0.16371971185330714
Exc L3-5 RORB TNNT2,LINC01435,0.16371971185330714
Exc L3-5 RORB TNNT2,LINC01202,0.16371971185330714
Exc L3-5 RORB TNNT2,LSAMP-AS1,0.16371971185330714
Exc L3-5 RORB LAMA4,RMST,0.07551487414187644
Exc L3-5 RORB LAMA4,MIR31HG,0.07551487414187644
Exc L3-5 RORB LAMA4,RFPL1S,0.07551487414187644
Exc L3-5 RORB LAMA4,DLGAP1-AS4,0.07551487414187644
Exc L5 THEMIS VILL,LINC00320,0.055693069306930694
Exc L5 THEMIS VILL,SNAP25-AS1,0.055693069306930694
Exc L5 THEMIS VILL,LSAMP-AS1,0.055693069306930694
Exc L5 THEMIS VILL,MIR31HG,0.055693069306930694
Exc L5 THEMIS VILL,LY86-AS1,0.055693069306930694
Exc L3 RORB OTOGL,RMST,0.5636924262863751
Exc L3-5 RORB LINC01202,LINC01202,0.2545155993431856
Exc L3-5 RORB LINC01202,MIR31HG,0.2545155993431856
Exc L5 THEMIS SLC22A18,OVCH1-AS1,0.3773072747014115
Exc L5 THEMIS SLC22A18,CCDC144NL-AS1,0.3773072747014115
Exc L5 THEMIS SLC22A18,LINC00320,0.3773072747014115
Exc L5 THEMIS SLC22A18,LINC01435,0.3773072747014115
Exc L5-6 THEMIS TNFAIP6,LINC01435,0.19731873111782477
Exc L5-6 THEMIS TNFAIP6,LINC01378,0.19731873111782477
Exc L5-6 THEMIS TNFAIP6,LINC00299,0.19731873111782477
Exc L5-6 THEMIS TNFAIP6,DPP10-AS3,0.19731873111782477
Exc L5-6 THEMIS TNFAIP6,LY86-AS1,0.19731873111782477
Exc L5-6 THEMIS TNFAIP6,STARD4-AS1,0.19731873111782477
Exc L3-5 RORB LNX2,LINC01202,0.3787508335185597
Exc L3-5 RORB LNX2,LINC01378,0.3787508335185597
Exc L3-5 RORB LNX2,DPP10-AS3,0.3787508335185597
Exc L3-5 RORB RPRM,PRKAG2-AS1,0.15711440584200045
Exc L3-5 RORB RPRM,FGD5-AS1,0.15711440584200045
Exc L3-5 RORB RPRM,RFPL1S,0.15711440584200045
Exc L3-5 RORB RPRM,MIR31HG,0.15711440584200045
Exc L5 RORB MED8,LINC01202,0.03166887612314037
Exc L5 RORB MED8,LY86-AS1,0.03166887612314037
Exc L5 RORB MED8,STARD4-AS1,0.03166887612314037
Exc L5 RORB MED8,MIR31HG,0.03166887612314037
Exc L5 RORB MED8,THAP9-AS1,0.03166887612314037
Exc L5 THEMIS FGF10,CCDC144NL-AS1,0.09977827050997783
Exc L5 THEMIS FGF10,LINC00320,0.09977827050997783
Exc L5 THEMIS FGF10,LINC01435,0.09977827050997783
Exc L5 THEMIS FGF10,MIR31HG,0.09977827050997783
Exc L5 THEMIS FGF10,RFPL1S,0.09977827050997783
Exc L6 THEMIS LINC00343,LINC00343,0.5459662288930581
Exc L6 THEMIS LINC00343,LY86-AS1,0.5459662288930581
Exc L6 THEMIS LINC00343,LINC00299,0.5459662288930581
Exc L6 THEMIS SLN,LINC00343,0.40801186943620177
Exc L6 THEMIS SLN,RMST,0.40801186943620177
Exc L6 THEMIS SLN,LINC01378,0.40801186943620177
Exc L6 THEMIS SNTG2,ZBED3-AS1,0.22321428571428573
Exc L6 THEMIS SNTG2,MIR646HG,0.22321428571428573
Exc L6 THEMIS SNTG2,LSAMP-AS1,0.22321428571428573
Exc L6 THEMIS SNTG2,LY86-AS1,0.22321428571428573
Exc L5-6 THEMIS SMYD1,ADD3-AS1,0.27805362462760674
Exc L5-6 THEMIS SMYD1,CPB2-AS1,0.27805362462760674
Exc L5-6 THEMIS SMYD1,ZNF790-AS1,0.27805362462760674
Exc L5-6 THEMIS SMYD1,DLGAP1-AS4,0.27805362462760674
Exc L5-6 FEZF2 OR1L8,RMDN2-AS1,0.30671859785783834
Exc L5-6 FEZF2 OR1L8,PTPRG-AS1,0.30671859785783834
Exc L5-6 FEZF2 OR1L8,DPP10-AS3,0.30671859785783834
Exc L5-6 FEZF2 OR1L8,PTCHD1-AS,0.30671859785783834
Exc L5-6 FEZF2 OR1L8,LIPE-AS1,0.30671859785783834
Exc L5 THEMIS LINC01116,ARHGAP26-AS1,0.27696793002915454
Exc L5 THEMIS LINC01116,LINC01580,0.27696793002915454
Exc L5 THEMIS LINC01116,MYHAS,0.27696793002915454
Exc L5 THEMIS LINC01116,MIR646HG,0.27696793002915454
Exc L5 THEMIS RGPD6,MIR646HG,0.19089574155653452
Exc L5 THEMIS RGPD6,LINC01060,0.19089574155653452
Exc L5 THEMIS RGPD6,MIR31HG,0.19089574155653452
Exc L5 THEMIS RGPD6,LINC00937,0.19089574155653452
Exc L5-6 FEZF2 C9orf135-AS1,AQP4-AS1,0.302562519296079
Exc L5-6 FEZF2 C9orf135-AS1,LINC01572,0.302562519296079
Exc L5-6 FEZF2 C9orf135-AS1,MIR31HG,0.302562519296079
Exc L5-6 FEZF2 C9orf135-AS1,DPP10-AS3,0.302562519296079
Exc L5-6 FEZF2 FILIP1L,ALOX12-AS1,0.12225969645868466
Exc L5-6 FEZF2 FILIP1L,EPHA5-AS1,0.12225969645868466
Exc L5-6 FEZF2 FILIP1L,LINC01572,0.12225969645868466
Exc L5-6 FEZF2 FILIP1L,LINC00937,0.12225969645868466
Exc L5-6 FEZF2 FILIP1L,MIR31HG,0.12225969645868466
Exc L5-6 FEZF2 FILIP1L,PTCHD1-AS,0.12225969645868466
Exc L5-6 FEZF2 SH2D1B,TTTY10,0.0630583289542827
Exc L5-6 FEZF2 SH2D1B,AQP4-AS1,0.0630583289542827
Exc L5-6 FEZF2 SH2D1B,EPHA5-AS1,0.0630583289542827
Exc L5-6 FEZF2 SH2D1B,TTTY14,0.0630583289542827
Exc L5-6 FEZF2 SH2D1B,MIR31HG,0.0630583289542827
Exc L6 FEZF2 PDYN,CYYR1-AS1,0.19230769230769232
Exc L6 FEZF2 PDYN,LINC00923,0.19230769230769232
Exc L6 FEZF2 PDYN,DLEU1,0.19230769230769232
Exc L6 FEZF2 FFAR4,ADD3-AS1,0.6081081081081081
Exc L6 FEZF2 FFAR4,FER1L6-AS2,0.6081081081081081
Exc L6 FEZF2 FFAR4,IL12A-AS1,0.6081081081081081
Exc L6 FEZF2 PROKR2,DLEU1,0.35714285714285715
Exc L6 FEZF2 PROKR2,FER1L6-AS2,0.35714285714285715
Exc L6 FEZF2 PROKR2,RMST,0.35714285714285715
Exc L6 FEZF2 PROKR2,DPP10-AS3,0.35714285714285715
Exc L5-6 FEZF2 CFTR,KRTAP5-AS1,0.13297872340425532
Exc L5-6 FEZF2 CFTR,DLEU1,0.13297872340425532
Exc L5-6 FEZF2 CFTR,IL12A-AS1,0.13297872340425532
Exc L5-6 FEZF2 CFTR,CELF2-AS2,0.13297872340425532
Exc L5-6 FEZF2 CFTR,LINC01572,0.13297872340425532
Exc L6 FEZF2 KLK7,RMST,0.6205365759505886
Exc L6 FEZF2 KLK7,LINC01572,0.6205365759505886
Exc L6 FEZF2 KLK7,LINC01060,0.6205365759505886
Exc L6 FEZF2 KLK7,LINC00937,0.6205365759505886
Exc L6 FEZF2 POGK,ADD3-AS1,0.3137254901960784
Exc L6 FEZF2 POGK,DLEU1,0.3137254901960784
Exc L6 FEZF2 POGK,LINC01572,0.3137254901960784
Exc L6 FEZF2 POGK,MIR4500HG,0.3137254901960784
Exc L5 FEZF2 CSN1S1,LINC00839,0.13665594855305466
Exc L5 FEZF2 CSN1S1,MIR7-3HG,0.13665594855305466
Exc L5 FEZF2 CSN1S1,MIR646HG,0.13665594855305466
Exc L5 FEZF2 CSN1S1,IL12A-AS1,0.13665594855305466
